Employeer ID,Employeer Name,Employement Status,job title,length of employement,isCurrent Job,ratingCarrerOpportunities,ratingBusinessoutlook,ratingCEO,ratingCompensationand Benefits,ratingCulutreand Values,ratingDiversity and Inclusion,rating Overall,ratingSeniorleadership,rating worklifebalance,countHelpful,countNothelpful,summary,Cons,pros,reviewdate,reviewtime,city,state
7633,NVIDIA,REGULAR,Data Analyst,0,TRUE,5,,,5,5,5,5,5,5,0,0,Recommend to any potential candidate,Startup working environment. Project speed is fast,Great team culture and smart people to work with,26-01-2025,16:46:00,Santa Clara,CA
7633,NVIDIA,REGULAR,Senior Software Engineer,0,FALSE,0,,,0,0,0,5,0,0,0,0,nice place but less hike,no internal hike by managers,nice food with good infra,26-01-2025,20:53:00,Santa Clara,CA
7633,NVIDIA,REGULAR,Software Engineer,1,TRUE,1,NEUTRAL,NO_OPINION,1,1,1,1,1,1,32,0,Bad place for engineers,"I am not sure where all these positive reviews about the healthy work-life balance comes from but it was one of the worst place and onboarding I've had in the industry.

Its actually quite embarassing for a company that have been around for a really long time, astronomically high market cap, in the middle of sillicon valley, to have a really bad engineering culture.

There seems to be no value for the whole organization to build a good engineering ecosystem (especially on software side). There are a lot of upper managers who has been around for a while that is pretty conservative in work culture, imposing servitude on engineers instead growing them.

As for work-life balance, more than half of my team members have been working past 7pm everyday and the directory keeps spamming the chat almost everyday 11pm at night.

The stand-up process is a mess where there are too many people in the meeting and no one has any idea on the scope of projects and the PM is clueless and seemed to be assigned for the role to chase artificially imposed deadline.

On compensation side, there is a 1 year cliff, so if you are coming from a lot of FAANG, its pretty much a year of half salary paycut",#NAME?,13-02-2024,14:23:00,Santa Clara,CA
7633,NVIDIA,REGULAR,SW Engineer,2,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great company,#NAME?,#NAME?,23-01-2025,01:18:00,Israel,TX
7633,NVIDIA,REGULAR,Senior Engineer,1,TRUE,1,POSITIVE,APPROVE,4,2,2,3,3,3,1,0,Not so good,"work culture no so good, Not everyone gets good work.
Less opportunity to grow.",decent pay and work life balance,11-01-2025,20:42:00,Santa Clara,CA
7633,NVIDIA,REGULAR,Principal Software Engineer,20,FALSE,5,POSITIVE,APPROVE,5,5,5,5,5,5,18,0,Very difficult to find a better company,The work is usually fast paced and often time sensitive so it's easy to forget to maintain your work/life balance. A good balance is highly encouraged by the company.,"I worked there for 18 years before I retired early. I enjoyed working there because:
 - Inspired and inspiring CEO. One day I was at lunch with a coworker and a voice behind me said ""Can I join you?"" It was the CEO, and over lunch he wanted to know what we did, what we thought of the company, benefits, etc. No private dining room for him!
- a great deal of fast paced work developing solutions for cutting edge problems.
- everyone right up to senior management buys into the company culture. Employees are treated extremely well and are generally motivated to do excellent work and create quality products.
- many highly competent engineers throughout the company.
- great benefits. I was treated well when I was off work for five months after a boating accident. I received full salary and my job was waiting for me when I returned to work.
- high salaries and excellent stock benefits.
- unlimited personal time off.",06-01-2024,17:36:00,Santa Clara,CA
7633,NVIDIA,REGULAR,Software Engineer,4,FALSE,3,,,4,4,4,4,3,5,0,0,Depends on the Team,"It really depends on the team, but some teams are really slow and made up of people who are content for good reasons. I was on one of the slower ones and it turns out that it was not what I wanted.","The company as a whole, really do care about the employees. If you want to be a lifer there it's probably the closest thing there is in high end tech.",14-11-2024,14:44:00,Santa Clara,CA
7633,NVIDIA,REGULAR,Software Developer,0,TRUE,0,POSITIVE,APPROVE,0,0,0,5,0,0,1,0,Great workplace,no worklife balance. too many layers,high growth company and lots of learning opportunities,08-01-2025,09:29:00,United States Coast Guard - Air Station Sacramento,
561,RTX,REGULAR,Test Technician,1,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Good,"Good company, Good product, Excellent RTX",Good company and Excellent RTX,23-09-2024,17:19:00,Anaheim,CA
561,RTX,REGULAR,"Manager, Systems Engineering",4,TRUE,5,POSITIVE,APPROVE,3,4,0,5,4,5,231,4,Great employer,"It can be difficult to work at such a large defense contractor company because of all the process and red tape. Things can move slowly, you have to be patient and pick your battles. That being said, if you learn how to work within the system, you can make a significant impact here!","I worked at Raytheon for over 4 years and had a great experience. The company provided many learning and growth opportunities. I was promoted twice during my tenure with the company, and my responsibility increased significantly. I felt like my management supported me and provided me with the career mentorship that I was seeking. I felt empowered and respected during my time there.",29-01-2016,18:12:00,Andover,MA
561,RTX,REGULAR,Senior MDE,0,TRUE,0,,,0,0,0,3,0,0,0,0,Good and Bad,"Ever-changing structure, low appreciation, too much work","Lots to do, challenging, learn new things",31-05-2025,19:01:00,Tucson,AZ
561,RTX,REGULAR,Scientist,2,TRUE,1,,DISAPPROVE,1,1,3,1,1,4,0,0,Horrible for anyone under 40,"They threaten their employees and try to steal intellectual property from them.  They hire tons of millennials, had a bring your tech to work day, had them sign over patents for peanuts and a promise of a career and then fired them.  They used intimidation tactics for this and everything else, up to and including implied death threats.  Even if you didn't sign over a patent, they tried to have other people reverse engineer your preexisting inventions and slap their name on it.  They used DEI groups to pit people against each other, and the moron middle managers were boomers that played with bobble heads all day and hated millenials and younger.  They then pitched bastardized versions of these inventions to the DoD.
They were also engaged in other illegal activities - they have their own medical staff and inside insurance team at MetLife that are there to avoid HIPPA rules and falsely reject any insurance claims.  The regular medical benefits are worthless because your copay is huge and if you do have to use disability they try to make sure you spend all of it on worthless bs to punish you.  They also went back and edited my timecards to pay me less, and claimed I owed them money when I left.  Ridiculous.  They owe me billions for stealing my IP and selling it to the government.","Nothing really.  Anything that seems good about working here is pretty much a farce, other than the gym.",01-03-2025,14:18:00,Richardson,TX
561,RTX,REGULAR,Sr Supervisor Procurement,0,TRUE,0,,,0,0,0,4,0,0,0,0,Decent Place to work,"not always a path for development on every team, do more with less mentality","opportunities to jump around if needed, good rewards",28-05-2025,06:01:00,Iowa City,IA
561,RTX,REGULAR,Production Cell Leader,20,FALSE,3,,,4,3,3,3,3,3,0,0,Good company for building your professional skill set,Office politics and promotion path unclear,Good training opportunities in lean /six sigma,28-05-2025,16:23:00,South Windsor,CT
561,RTX,REGULAR,information workplace services mgr,6,TRUE,0,,,0,0,0,3,0,0,0,0,Cool,Too many deadlines and project managers.,"like Ratheon. It pays for my counseling and meds. When I need a quiet place I go in the lab where other people cannot go. In Goleta there are too many people with foreign names. I like our group because most people have American names.

The good thing about my group is I have been here so long they can’t get along without me. I was one of the people who reviewed our manager's resume so he kind of owes me his job. I like to figure things out by myself.  It's not a solution if I don't find it. I need to keep my work to myself. It would kill me if I had to share it with anyone else. It takes me longer to finish my projects but it's worth it when I have all the answers.",06-04-2025,15:52:00,Goleta,CA
561,RTX,REGULAR,Buyer,6,TRUE,1,NEUTRAL,DISAPPROVE,3,1,1,2,1,2,0,0,Toxic Workplace,Knowledge sharing seems to be a thing of the past.  Most previous heritage Raytheon leadership has been pushed out and the workplace has become quite toxic.,Pay is good for the position.,05-05-2025,13:26:00,McKinney,TX
561,RTX,REGULAR,HR,4,TRUE,5,POSITIVE,APPROVE,5,5,0,5,5,5,0,0,RTX Benefits,Work hard - play hard with work/life balance,"Flexible Schedule - 9/80
Paid week off between winter holidays - not from PTO allotment
401(k) plus match 
Retirement plan funded solely by RTX - aged based
EXCITING Projects
Making the world a safer place",20-05-2025,17:48:00,Tucson,AZ
561,RTX,REGULAR,Software Engineer,4,TRUE,0,,,0,0,0,3,0,0,0,0,"Nice to start career, don't stay for too long.","If you aren't working on a decent project, you are often pigeonholed, expected to work without much help, feel like there's no career growth, or expected to work odd/long hours.","If you are working on a decent project, work-life balance is nice.",13-05-2025,07:48:00,El Segundo,CA
561,RTX,REGULAR,DLDP Associate,2,TRUE,4,POSITIVE,APPROVE,3,4,4,4,5,5,0,0,Program Review,Not every role is open to your choosing as some roles are competitive.,Opportunity to work across multiple business units.,21-05-2025,10:34:00,Tucson,AZ
561,RTX,REGULAR,Planner,4,TRUE,4,,,4,4,3,4,4,3,0,0,Great company,Rigid corporate structure because government contractors,Interesting work. Stable company. Great products.,22-05-2025,18:32:00,Hartford,CT
561,RTX,REGULAR,Executive Assistant,6,TRUE,1,NEUTRAL,NO_OPINION,1,1,0,2,1,1,0,0,Your leader will make or break you…,"It’s not what you know at RTX… it’s who. 
Not competitive with pay. They play dirty, with clean hands.

Removed work from home flexibility and guilt trip you anytime you need to work from home now. Felt very micro-managed as of late.",Regular three day weekends were awesome for vacation planning.,25-04-2025,23:26:00,Tucson,AZ
561,RTX,REGULAR,Test Engineer,6,TRUE,3,NEGATIVE,DISAPPROVE,2,2,3,3,1,4,0,0,Ok company,Pay grade is below other companies,Flexible work hours for the most,14-05-2025,21:57:00,Goleta,CA
561,RTX,REGULAR,Systems Safety Engineer,2,TRUE,5,POSITIVE,APPROVE,4,3,2,4,3,2,0,0,Good workplace but stingy,"For a young professional this feels straight out of severance with a lot of middle age folks. Very few young people around so you cant just dilly dally- its serious always. Also super stingy they give out stickers as a token of appreciation, no cool merch, no company paid anything- there very few moments that come where they take you out but its very avg at the most. Hard to bond basically",Lot of cool projects and innovation. Ability to pivot and support provided at all times. Good leadership,17-03-2025,10:46:00,Cedar Rapids,IA
561,RTX,REGULAR,Talent Development Program Manager,20,TRUE,3,POSITIVE,DISAPPROVE,3,3,3,3,2,3,2,0,"Falling star, middling stock, rising resentment","Poor leadership from UTC transplants suffering from focus on quarterly stock price instead of long term commitments, quality, and safety

Company takes advantage of salaried employees' dedication; frequently lays off positions and dumps remaining work on survivors. Jobs applied for internally may have been held previously by 3-9 people

Company has a ""shooting star"" mentality for top performers -- often fooled by narcissists, shameless self-promoters, and connected sycophants. Hard-working, quiet, unassuming and humble leaders are often passed over unless they've learned how to play the game. Technical expertise and decency take a backseat to promoting ""the next big thing"" for the company.","Pay is on par with other Aerospace &amp; Defense contractors, even if slightly less when edged out from benefits

Mission-focus is always appreciated; very dedicated employee base

Very generous continuing education programs",17-12-2024,18:31:00,Hartford,CT
561,RTX,REGULAR,Software Engineer,2,TRUE,0,,,0,0,0,4,0,0,0,0,Stable and exciting and cool,Security can be a pain at first,I got to work on some pretty exciting projects,09-05-2025,23:26:00,Tucson,AZ
561,RTX,REGULAR,Software Engineering Director,0,TRUE,4,,,4,4,3,4,4,3,0,0,Good company with brilliant engineers,"Reorgs are becoming more frequent, which is disruptive.","Good pay, interesting work, advancement opportunities.",02-05-2025,10:08:00,Dallas-Fort Worth,
561,RTX,REGULAR,Quality Engineer,6,TRUE,3,NEUTRAL,NO_OPINION,4,3,2,3,3,2,1,0,"Quick to outgrow, lukewarm experience","Management Disconnect: Senior leadership often lacks awareness of day-to-day operations, leading to misaligned priorities and operational inefficiencies. 

Reactive Culture: Prevalent firefighting and addressing immediate issues overshadows proactive initiatives and innovation that could improve general bottom line. 

Heavy Workload Due to Understaffing: Insufficient staffing creates excessive workloads, leading to burnout, frustration, and inefficiency. 

Geographical Location: This particular facility is located in a slowly developing city which offers limited social and recreational outlets, making it less appealing for certain employees seeking vibrant work-life balance options.","Competitive Benefits: Comprehensive health insurance, retirement plans, and other perks.

Global Recognition: Being part of a reputable, industry-leading organization.",01-01-2025,13:38:00,Wilson,NC
561,RTX,REGULAR,Administrative Assistant,0,FALSE,4,,,3,3,3,3,3,4,0,0,"Decent hours, lots of changes","Lots of changes and movement, sometimes hard to keep up with","Good hours, decent support throughout career",23-04-2025,10:46:00,Tewksbury,MA
561,RTX,REGULAR,Material Program Manager,4,FALSE,2,NEUTRAL,NO_OPINION,3,3,4,2,3,1,0,0,Review of RTX as MPM,Unrealistic expectations with regards to schedules and constant pressure from leadership,"Consistent workload, with seasonal spikes",23-04-2025,09:27:00,El Segundo,CA
561,RTX,REGULAR,Software Engineer,0,FALSE,0,,,0,0,0,5,0,0,0,0,adfasf,not many that i can think of,very good stuff going on here,22-04-2025,10:04:00,Tucson,AZ
561,RTX,REGULAR,Senior Electrical Engineer,6,TRUE,4,NEUTRAL,NO_OPINION,2,4,5,4,4,5,0,0,Rtx review,Difficult to get salary increase without leaving the company and coming back.,Work is interesting and engaging.,17-04-2025,21:06:00,McKinney,TX
561,RTX,REGULAR,Quality Engineer,2,FALSE,0,,,0,0,0,3,0,0,0,0,"Solid pay and benefits, poor career growth opportunities","Lack of ability to advance across organization, managerial politics, ambiguity in assignment to teams/roles as an applicant.",Training is abundant and work is laid-back. High job security.,06-04-2025,15:10:00,Tucson,AZ
561,RTX,REGULAR,Mechanical Engineer,0,TRUE,5,,,5,5,5,5,4,5,0,0,Stable Employment,Can be a lot of “hurry up and wait” work.,Great work environment. Fair compensation. Upward mobility.,11-04-2025,21:53:00,McKinney,TX
561,RTX,REGULAR,Senior Manager,0,TRUE,0,,,0,0,0,4,0,0,0,0,Good benefits,"Frequent layoffs, lots of business changes","Benefits, work life balance, pay at senior manager or higher",13-04-2025,08:18:00,Charlotte,NC
561,RTX,REGULAR,Test Technician,4,TRUE,3,POSITIVE,NO_OPINION,5,5,5,5,3,5,0,0,Love RTX,#NAME?,#NAME?,10-04-2025,00:20:00,McKinney,TX
561,RTX,REGULAR,Senior System Engineer,6,TRUE,3,POSITIVE,DISAPPROVE,2,3,1,3,3,2,0,0,"Want to stay in Tucson, then RTX is it!",#NAME?,#NAME?,31-03-2025,17:28:00,Tucson,AZ
561,RTX,REGULAR,Electrical Engineer,4,FALSE,0,,,0,0,0,3,0,0,0,0,Work,"Low base pay
Low morale","Good co-workers
Office location
Hours",15-04-2025,12:49:00,Goleta,CA
561,RTX,REGULAR,Software Engineer,4,FALSE,3,,,3,2,0,3,2,5,0,0,Typical contractor - experience dependent on team,"- Often working on legacy systems / outdated technologies
- Big programs are poorly-managed with lack of direction
- 401(k) match is 3% and the move from Fidelity to Alight was a downgrade",#NAME?,16-03-2025,21:20:00,Dulles,VA
561,RTX,REGULAR,Digital Leadership Development Program,2,TRUE,5,POSITIVE,,4,4,4,5,4,4,0,0,Great Learning Program,"No cons to share, it’s been a very rewarding experience.","The program offers a great opportunity to develop various foundational skills in digital technology and leadership, with exposure to the whole RTX company,",24-03-2025,07:26:00,East Hartford,CT
561,RTX,REGULAR,TA Manager,0,TRUE,3,POSITIVE,APPROVE,4,5,4,4,4,4,1,0,Great company going through evolution and growth pains,"The business merged with several other businesses, and some people get bonuses, and some people don't. Since I accepted the offer, annual increases have been outpaced by inflation, and we do not get performance bonuses. Unfortunately, due to current business conditions, I don't see a pathway promotion in the near term and have started to look at external openings.",The broad scope of the business portfolio ensures economic stability and relatively few layoffs. The work is essential to the defense of the country and the safety of military missions and civilian travel.,08-11-2024,07:38:00,Cedar Rapids,IA
561,RTX,REGULAR,CyberSecurity Engineer,0,FALSE,1,NEGATIVE,DISAPPROVE,1,1,1,1,1,1,0,0,Patriot Cybersecurity,"Don’t join this team because the team is dishonest, disorganized, poor management and you will not be able to stay long. So don’t waste your time.",RTX sits on a very beautiful campus and very close to New Hampshire.,09-04-2025,04:31:00,Tewksbury,MA
561,RTX,REGULAR,System Administrator,2,FALSE,2,NEGATIVE,DISAPPROVE,1,1,3,2,1,3,0,0,Shareholders are King,"This company is run by a executive suite with a single goal, a prime directive they're willing to do anything for. To increase share price. This translates to poor treatment of employees. Yearly COLA raises are a joke, bonuses are reduced without reason, below average benefits are reduced without reason. Pay is below average. Company culture insists on lying to customers for profit. See the billions in fines due to military contract lies.",Relocation benefits are great for P3 and higher.,10-02-2025,05:15:00,Marlborough,MA
561,RTX,REGULAR,Field Service Engineer,0,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great Place to Work,None that I can think of.,"Management, Co-workers, and benefits are all top notch.",31-03-2025,06:25:00,Chesapeake,VA
561,RTX,REGULAR,Forklift Operator,2,TRUE,1,NEGATIVE,NO_OPINION,2,1,1,1,1,3,0,0,The culture is key,Egotistical people excel well here. If your extremely full of yourself this is the place where you belong.,"Vacation, you get paid for labor",03-04-2025,08:31:00,Jamestown,ND
561,RTX,REGULAR,Senior Principal Software Engineer,20,TRUE,4,,,4,4,5,4,4,5,0,0,Decent work life balance and benefits,"There have been many management changes, and the outlook for the future is uncertain. There is also a lot of bureaucracy.",It is possible to have a 40 hour work week.,16-03-2025,08:46:00,El Segundo,CA
561,RTX,REGULAR,Senior Engineer,20,FALSE,2,NEGATIVE,NO_OPINION,2,2,4,3,2,3,0,0,Not specific to RTX but is characteristic of US Business in General,Aerospace and US Business in general has become to interested in the stockholder and not enough in the actual business that they are engaged in. There is no longer much interest in investing in long term goals and developing employees as such the turn over is high at the the five year mark and older employees are around to maximize pension payout which is no longer a benefit available to new workers.,Normally the pros would be working on key National Defense projects which would appeal to someone with patriotic leanings.,12-11-2024,04:29:00,Dallas,TX
561,RTX,REGULAR,Facilities Manager,0,FALSE,0,,,0,0,0,4,0,0,0,0,rtx,there are no cons I can think of,"benefits are good, nice people",28-03-2025,16:00:00,Tewksbury,MA
561,RTX,REGULAR,Senior Manager Global Trade & Compliance,0,TRUE,3,,,4,2,0,4,0,0,0,0,RTX,A Lack of /inconsistent communication,"Relatively good benefits, vacation days, sick days.",29-03-2025,10:45:00,East Hartford,CT
561,RTX,REGULAR,Power Electronics Engineer,0,FALSE,3,,APPROVE,5,3,3,3,3,3,0,0,unclear,"leadership problems, not enough work","things are good on salary, benefits, perks, vacations",24-03-2025,17:24:00,Marlborough,MA
561,RTX,REGULAR,Senior Program Manager,20,TRUE,0,NEGATIVE,DISAPPROVE,0,0,0,1,0,0,0,0,Sexist,Sexist culture - there is no way to spin it. It’s a good-ol-boys company.,Off Fridays are the best benefit,31-03-2025,22:25:00,Tucson,AZ
561,RTX,REGULAR,Principal Electrical Engineer,0,TRUE,0,,,0,0,0,3,0,0,0,0,.,Pursue leadership if you want easy growth. Technical doers dont get recognized as well or easily.,"Work life balance and expectations from employee vary, but tend to be positive",14-03-2025,12:45:00,Tucson,AZ
561,RTX,REGULAR,Senior Financial Analyst,0,TRUE,3,,,3,2,3,3,2,4,0,0,Average,Trying to push return to office on those who aren’t necessary,"Definitely great work life balance, wfh full time",17-03-2025,13:44:00,Boston,MA
561,RTX,REGULAR,Operations,0,TRUE,3,NEGATIVE,DISAPPROVE,3,2,4,3,2,3,0,0,Its ok,"Pay
Benefits
Management
Company Structure","Learning experience
Large corporation
Great Colleagues",25-03-2025,06:27:00,Richardson,TX
561,RTX,REGULAR,Digital Leadership Development Program,4,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Great company,Lots of remote work not enough in person connections,"Large enterprise
Room for growth",18-03-2025,10:50:00,Farmington,CT
561,RTX,REGULAR,Principal Electrical Engineer,0,TRUE,3,,DISAPPROVE,3,4,5,4,2,4,0,0,Decent work,"Instituting dumb drive to office policies, waist significant time and resources despite having a profitable year with the highest profit sharing I have had to date.",Work life balance. Most people share my values even if exces dont,27-02-2025,22:11:00,Dallas,TX
561,RTX,REGULAR,Base Engine Manager,6,FALSE,3,POSITIVE,APPROVE,5,3,3,4,3,3,0,0,Good company overall,"Corporate politics, work culture depends on who your leadership is, layoffs every 2-4 years, favoritism, nepotism.","Compensation, benefits, decent coworkers, great experience.",11-03-2025,03:58:00,Oklahoma City,OK
561,RTX,REGULAR,Principal Systems Engineer,6,TRUE,3,NEGATIVE,DISAPPROVE,3,2,3,3,2,3,2,0,Just a below average place without the Remote/Hybrid Flexibility,"- Hybrid/Remote/Work Schedule Flexibility is almost gone following Phil's emails to ""Return to Office.""
- Other top-ranking defense companies pay a tad bit better than Raytheon.
The attrition rate is very high in some departments in the Tucson area.
- Promotion is hard to come by for internal employees.
- This is highly dependent on the department, but some managers/ heads are ceremoniously appointed to fill some positions; they are not helpful in any shape or form to the progress of the products/deliverables we work on. I am not trying to be racist by calling some of these individuals ""DEI hires,"" as there are good managers/leaders irrespective of backgrounds, but some are sub-par in terms of communications and writing skills required for a leader.
-Like any other large organization, Raytheon has problems with favoritism and politics. However, that is highly dependent on one's immediate team.",#NAME?,06-08-2024,16:17:00,Tucson,AZ
561,RTX,REGULAR,Systems Test Engineer,2,TRUE,0,,,0,0,0,4,0,0,0,0,career starter,"bad coworkers are hard to get fired, low raises,","stability, diverse environment, hard to be fired,",12-03-2025,19:31:00,Andover,MA
561,RTX,REGULAR,Senior Principle Systems Engineer,6,TRUE,4,POSITIVE,DISAPPROVE,4,3,3,4,2,3,0,0,A wild west playground for Engineer,Company Management is medicore at best. You`ll be frustrated by corporate leadership.,Interesting and Exciting Technology Projects for Engineers who love engineering.,01-03-2025,15:48:00,McKinney,TX
561,RTX,REGULAR,Sr Engineering Manager,20,TRUE,5,,,5,5,5,5,5,5,0,0,Hardware,None that I can think of,"Great culture, work life balance",12-03-2025,18:52:00,McKinney,TX
561,RTX,REGULAR,Sr. Principal Engineer,20,TRUE,3,NEGATIVE,DISAPPROVE,3,3,4,4,2,4,0,0,mentorship is difficult,"Okay pay, Long hours of work, having mentorship is difficult","job is consistence and don't have to worry about stability,",05-03-2025,12:10:00,El Segundo,CA
561,RTX,REGULAR,Cyber Threat Hunter,2,TRUE,2,,,3,5,5,3,5,2,0,0,RTX Cyber,"RTO, minimal bonuses, lack of exposure","Education, colleagues, training, unique goals.",12-03-2025,10:17:00,Arlington,VA
561,RTX,REGULAR,Inventory Specialist,6,TRUE,5,,,3,5,5,3,1,4,1,0,Good company,Top heavy with management that is clueless on how things are done by employees under them.,The company in general is a good company with good benefits.,24-02-2025,11:48:00,Louisville,KY
561,RTX,REGULAR,Modeling and Simulation Engineer II,0,TRUE,0,,,0,0,0,4,0,0,0,0,Overall pretty good and flexible place,Not very high raises per year,"Benefits, flexibility, cool managers, cool coworkers",05-03-2025,18:33:00,Tucson,AZ
561,RTX,REGULAR,Software Engineer I,2,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,It's a good 1st job coming out of college,"-Deadlines can be stressful
-There's a big learning curve for everything","-People are helpful if you have questions
-There's plenty of documentation to refer to
-They have plenty of tools to use",15-02-2025,15:48:00,Marlborough,MA
561,RTX,REGULAR,System Engineer II,0,TRUE,0,,,0,0,0,3,0,0,0,0,Great place to start/end career,Mediocre pay and work can be slow some days.,Good place to start your career.,01-03-2025,09:47:00,Marlborough,MA
561,RTX,REGULAR,Principal Financial Analyst,0,TRUE,3,,,4,3,0,4,4,5,0,0,I enjoy working here,Beurocracy slows career growth and progression,"Competent workforce, lots of people to learn from",01-03-2025,12:33:00,Andover,MA
561,RTX,REGULAR,Supplier Quality Engineer,2,TRUE,3,,,4,3,3,3,1,5,0,0,easy but boring nothing job,poor and out of touch management playing musical chair with bonuses rather than doing engineering,very low expectations of work,21-02-2025,15:13:00,Tucson,AZ
561,RTX,REGULAR,Commodity Manager,6,FALSE,4,,,4,3,4,4,3,5,0,0,Great place until focus became money over war fighter,When the focus shifted from the war fighter to pure shareholder profit moral really went down.,"Good salary
Good people
Good benefits",13-02-2025,22:07:00,Tucson,AZ
561,RTX,REGULAR,Subsystems Engineer,2,FALSE,3,,,3,2,3,4,4,5,0,0,Engineer,Can easily be put on less meaningful work,Good compensation and bonus when joining,23-02-2025,12:26:00,Tucson,AZ
561,RTX,REGULAR,Sr Program Manager,0,TRUE,0,,,0,0,0,5,0,0,0,0,Great Company,Functional Silos exist and making changes is diffuclt as a result,Opportunity for advancement is present,18-02-2025,13:26:00,San Francisco,CA
561,RTX,REGULAR,Senior Engineer,2,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Excellent Experience,"Due to our well-deserved reputation, there are high demands on our work, and the fast-paced environment can occasionally feel overwhelming. However, it’s an excellent place to build skills in managing high-pressure projects.",#NAME?,20-09-2024,02:45:00,Cedar Rapids,IA
561,RTX,REGULAR,SIOP,2,TRUE,4,NEUTRAL,APPROVE,4,4,4,4,4,4,0,0,good company,"You need to build your own career here. Like anything corporate, its who you know and how you can impact change. It's not for everyone, but it can be frustrating.","good company, good work life balance, decent ppl depending on who you work with",23-01-2025,16:06:00,Raleigh,NC
561,RTX,REGULAR,FP&A Analyst,2,TRUE,4,POSITIVE,NO_OPINION,3,2,3,4,2,3,0,0,Great Place to Work,Return to office push &amp; benefits could be better,Pay is generally good and some positions get every other Friday off,11-02-2025,10:43:00,McKinney,TX
561,RTX,REGULAR,Procurement Manager,2,TRUE,4,,,4,5,5,4,5,5,0,0,Great company,Promotional ceiling that requires years of experience to break through,"Work life balance
Job security",17-02-2025,12:11:00,Charleston,SC
8937,U.S. Bank,REGULAR,Application Architect,6,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Good culture and abundant opportunities,#NAME?,#NAME?,04-05-2025,10:42:00,Ashburn,VA
8937,U.S. Bank,REGULAR,Data Analyst,6,TRUE,3,NEGATIVE,DISAPPROVE,3,3,4,3,2,4,1,0,Good place to start,"-Disconnect between management levels, huge between senior/execs &amp; employees.
-Need to self advocate if you want that raise/promotion, networking open more doors than you think. A good manager would create opportunities for you to grow and be challenged, give constructive feedback, be your mentor, have your back &amp; help you achieve career goals—rare in my experience. Remember, managers aren't always leaders. If you feel stagnant &amp; stuck in limbo, best to leave for better $ somewhere else, work for a few years and come back, usb will pay you much more 🙃
-""We're all family here"" kinda vibe, if you know what I mean 😉
-3d/wk RTO is required for most employees. Look harder if you only want remote.","-Pretty good company for contract roles, internships or entry roles to get your foot in the door. Lots of opportunities for lateral moves.
-Great benefits.
-Colleagues are generally nice. If you're lucky so are most managers.
-Growing presence of women in leadership roles.
-Work/life balance-ish.",20-05-2025,20:50:00,Minneapolis,MN
8937,U.S. Bank,REGULAR,IT,9,FALSE,1,NEGATIVE,DISAPPROVE,2,1,3,1,2,1,8,0,Tanking,"Morale is extremely low.  Layoffs are occuring each month.  They are having everyone go back to the office, even if you were hired 100% remote.  Upper management asks for feedback, but they really don't care.  The new CEO had a horrid first meeting and most lost respect.  Salary ranges continue to go up for new employees but expect a 1-3% raise which in no way keeps up with new employee salary or inflation.  Company surveys are a joke.  Any suggestions or feedback are ignored.  More and more jobs are sent to india.",My direct manager and employees I work with,20-05-2025,08:32:00,Minneapolis,MN
8937,U.S. Bank,REGULAR,RCA Professional,20,TRUE,2,NEGATIVE,DISAPPROVE,2,4,5,2,1,5,7,0,Company Values and Reputation Have Been Compromised!,"New president/CEO does not personify U.S.Bank Values of putting people first. Decades of trust has been lost. Respect for employees is gone. Greed for multi million $ salaries at the top takes precedence over caring for the hard working employees that do the hardest work. Cutting costs by moving United States positions overseas and cutting aging (45+} workforce seems to be the new strategy. New president/CEO gave insulting responses to employees asking questions about cuts affecting salaries, calling that a “selfish” view. Very arrogant/cold demeanor. This attitude and other negative statements made to employees Put our reputation at risk.","Support within lower ranking staff is positive. Up until mid April, prior to new President, the company had way more positive than negative.
Conservative lending. Risk management focused. Has always been ethical. No idea what to think now.",16-05-2025,09:51:00,Minneapolis,MN
8937,U.S. Bank,REGULAR,Project Manager,9,TRUE,1,NEGATIVE,DISAPPROVE,2,1,1,1,1,4,3,0,Horrendous leadership,"Leadership is easily the biggest con. They are so out of touch with those that they manage and the work being done. I will go weeks without seeing or talking to my manager. There is no culture, no raises, no promotions, and no matter how much it’s screamed from the rooftops, they refuse to listen. They chide employees on “expense management” while they’re the only ones with a budget at their disposal. Employees are forced to return to a half empty office where we don’t even have our own desks. Such a sterile, depressing place to work. I’ve never seen a company that hates their employees more. They will not spend a dime on you outside of your paycheck.","Not micromanaged, good work/life balance, coworkers (not leadership) enjoyable to work with",23-05-2025,07:43:00,Minneapolis,MN
8937,U.S. Bank,REGULAR,Small Business Specialist,1,FALSE,0,,,4,0,0,3,0,0,1,0,Great pay but high turnover,"High sales goals, a lot of soliciting and cold calling. Lending approvals are extremely difficult to close. Training is not hands on, just videos then you’re on your own to figure a million things out.","Pay, benefits, flexibility, and potential bonuses.",29-05-2025,22:57:00,Seattle,WA
